time,t_air_c,u10_ms,v10_ms,u100_ms,v100_ms,ghi_wm2
2024-03-29 18:00:00+00:00,-1.99,-3.484,1.045,-5.036,1.51,11.6
2024-03-29 19:00:00+00:00,0.17,-2.611,2.177,-3.774,3.146,0.0
2024-03-29 20:00:00+00:00,2.37,-2.027,3.718,-2.929,5.374,0.0
2024-03-29 21:00:00+00:00,1.52,-0.856,4.362,-1.238,6.306,0.0
2024-03-29 22:00:00+00:00,1.52,0.398,3.89,0.575,5.623,0.0
2024-03-29 23:00:00+00:00,1.72,1.327,3.957,1.919,5.72,0.0
2024-03-30 00:00:00+00:00,-0.46,2.162,4.13,3.126,5.97,0.0
2024-03-30 01:00:00+00:00,-1.05,2.776,4.07,4.012,5.882,0.0
2024-03-30 02:00:00+00:00,-1.04,2.772,3.36,4.007,4.857,0.0
2024-03-30 03:00:00+00:00,-1.23,2.906,2.629,4.201,3.799,0.0
2024-03-30 04:00:00+00:00,-3.24,2.686,1.88,3.883,2.718,0.0
2024-03-30 05:00:00+00:00,-0.85,2.761,1.505,3.991,2.175,0.0
2024-03-30 06:00:00+00:00,-3.97,2.969,1.209,4.292,1.747,59.0
2024-03-30 07:00:00+00:00,-1.86,2.361,0.608,3.413,0.879,182.2
2024-03-30 08:00:00+00:00,-1.7,1.938,0.157,2.802,0.227,296.9
2024-03-30 09:00:00+00:00,-2.12,2.077,-0.259,3.002,-0.374,337.2
2024-03-30 10:00:00+00:00,-2.56,1.883,-0.604,2.722,-0.873,429.9
2024-03-30 11:00:00+00:00,-3.1,1.813,-0.838,2.62,-1.211,518.6
2024-03-30 12:00:00+00:00,-1.93,1.975,-1.189,2.855,-1.718,340.9
2024-03-30 13:00:00+00:00,-2.89,1.782,-1.54,2.576,-2.226,234.8
2024-03-30 14:00:00+00:00,-6.45,1.363,-1.61,1.97,-2.327,103.6
2024-03-30 15:00:00+00:00,-5.26,1.198,-2.235,1.732,-3.231,260.0
2024-03-30 16:00:00+00:00,-8.02,0.851,-3.016,1.23,-4.359,116.4
2024-03-30 17:00:00+00:00,-7.58,-0.067,-3.358,-0.097,-4.854,48.7
2024-03-30 18:00:00+00:00,-6.32,-0.808,-3.189,-1.167,-4.609,13.0
2024-03-30 19:00:00+00:00,-4.8,-1.576,-2.896,-2.279,-4.186,0.0
2024-03-30 20:00:00+00:00,-4.61,-1.863,-1.789,-2.693,-2.585,0.0
2024-03-30 21:00:00+00:00,-5.66,-2.899,-1.392,-4.191,-2.012,0.0
2024-03-30 22:00:00+00:00,-5.72,-3.071,-0.406,-4.439,-0.586,0.0
2024-03-30 23:00:00+00:00,-0.19,-3.445,0.454,-4.98,0.656,0.0
2024-03-31 00:00:00+00:00,0.61,-3.592,1.611,-5.192,2.329,0.0
2024-03-31 01:00:00+00:00,1.97,-2.927,2.786,-4.23,4.027,0.0
2024-03-31 02:00:00+00:00,1.03,-2.273,3.992,-3.285,5.77,0.0
2024-03-31 03:00:00+00:00,-2.16,-1.003,3.651,-1.45,5.278,0.0
2024-03-31 04:00:00+00:00,-1.51,-0.202,4.018,-0.292,5.807,0.0
2024-03-31 05:00:00+00:00,-0.29,0.699,3.872,1.01,5.597,0.0
2024-03-31 06:00:00+00:00,0.47,1.537,2.914,2.221,4.211,14.4
2024-03-31 07:00:00+00:00,0.29,2.443,2.476,3.532,3.578,41.5
2024-03-31 08:00:00+00:00,-0.19,2.641,1.636,3.818,2.364,66.7
2024-03-31 09:00:00+00:00,0.48,2.928,0.822,4.232,1.188,88.4
2024-03-31 10:00:00+00:00,-0.17,3.154,-0.448,4.559,-0.647,145.9
2024-03-31 11:00:00+00:00,-3.09,2.986,-1.844,4.317,-2.665,115.5
2024-03-31 12:00:00+00:00,-2.65,3.158,-4.17,4.564,-6.027,119.0
2024-03-31 13:00:00+00:00,-2.97,1.395,-3.991,2.016,-5.768,115.5
2024-03-31 14:00:00+00:00,-4.02,0.434,-4.72,0.627,-6.822,105.0
2024-03-31 15:00:00+00:00,-5.69,-0.694,-4.765,-1.002,-6.888,88.4
2024-03-31 16:00:00+00:00,-7.59,-1.519,-4.379,-2.196,-6.329,66.7
2024-03-31 17:00:00+00:00,-6.53,-2.335,-4.491,-3.375,-6.492,41.5
2024-03-31 18:00:00+00:00,-4.43,-2.726,-3.921,-3.94,-5.667,14.4
2024-03-31 19:00:00+00:00,-4.59,-3.368,-4.308,-4.868,-6.227,0.0
2024-03-31 20:00:00+00:00,-6.36,-3.853,-4.795,-5.569,-6.931,0.0
2024-03-31 21:00:00+00:00,-7.18,-4.14,-4.976,-5.984,-7.193,0.0
2024-03-31 22:00:00+00:00,-6.52,-3.531,-4.34,-5.104,-6.274,0.0
2024-03-31 23:00:00+00:00,-3.23,-2.72,-3.893,-3.932,-5.627,0.0
2024-04-01 00:00:00+00:00,-2.44,-2.502,-4.576,-3.617,-6.614,0.0
2024-04-01 01:00:00+00:00,-3.86,-1.914,-4.771,-2.767,-6.896,0.0
2024-04-01 02:00:00+00:00,-3.83,-1.782,-6.105,-2.576,-8.825,0.0
2024-04-01 03:00:00+00:00,-5.29,-1.128,-6.148,-1.63,-8.886,0.0
2024-04-01 04:00:00+00:00,-5.26,-1.095,-7.282,-1.583,-10.526,0.0
2024-04-01 05:00:00+00:00,-5.37,-0.892,-8.137,-1.29,-11.761,0.0
2024-04-01 06:00:00+00:00,-5.08,-0.72,-7.219,-1.041,-10.435,15.8
2024-04-01 07:00:00+00:00,-3.44,-0.529,-5.642,-0.764,-8.155,42.9
2024-04-01 08:00:00+00:00,-3.65,-0.91,-5.168,-1.315,-7.471,68.1
2024-04-01 09:00:00+00:00,-4.78,-1.297,-3.748,-1.875,-5.417,89.8
2024-04-01 10:00:00+00:00,-5.95,-2.03,-3.931,-2.934,-5.683,106.4
2024-04-01 11:00:00+00:00,-6.77,-2.464,-3.347,-3.562,-4.837,116.8
2024-04-01 12:00:00+00:00,-8.06,-2.979,-3.006,-4.306,-4.345,120.4
2024-04-01 13:00:00+00:00,-7.99,-3.3,-2.572,-4.77,-3.718,116.8
2024-04-01 14:00:00+00:00,-6.27,-4.239,-2.065,-6.128,-2.986,106.4
2024-04-01 15:00:00+00:00,-7.25,-4.281,-0.575,-6.188,-0.831,89.8
2024-04-01 16:00:00+00:00,-8.48,-4.736,1.063,-6.846,1.537,68.1
2024-04-01 17:00:00+00:00,-6.39,-3.53,2.184,-5.102,3.156,42.9
2024-04-01 18:00:00+00:00,-5.64,-2.832,3.436,-4.093,4.967,15.8
2024-04-01 19:00:00+00:00,-5.08,-1.364,4.949,-1.972,7.154,0.0
2024-04-01 20:00:00+00:00,-6.56,0.746,4.9,1.078,7.083,0.0
2024-04-01 21:00:00+00:00,-5.51,3.279,4.782,4.74,6.912,0.0
2024-04-01 22:00:00+00:00,-5.95,4.997,2.373,7.223,3.43,0.0
2024-04-01 23:00:00+00:00,-6.75,5.423,-0.449,7.839,-0.649,0.0
2024-04-02 00:00:00+00:00,-5.61,4.827,-3.862,6.977,-5.582,0.0
2024-04-02 01:00:00+00:00,-5.34,2.462,-6.569,3.559,-9.496,0.0
2024-04-02 02:00:00+00:00,-4.97,-0.988,-6.574,-1.428,-9.502,0.0
2024-04-02 03:00:00+00:00,-5.79,-3.209,-3.666,-4.638,-5.3,0.0
2024-04-02 04:00:00+00:00,-4.5,-5.561,-1.645,-8.038,-2.377,0.0
2024-04-02 05:00:00+00:00,-6.53,-5.987,2.107,-8.654,3.045,0.0
2024-04-02 06:00:00+00:00,-6.53,-2.735,4.02,-3.953,5.81,17.3
2024-04-02 07:00:00+00:00,-6.24,0.173,5.251,0.251,7.591,44.3
2024-04-02 08:00:00+00:00,-2.67,3.278,4.046,4.739,5.849,69.5
2024-04-02 09:00:00+00:00,-3.34,4.8,1.195,6.938,1.728,136.2
2024-04-02 10:00:00+00:00,-5.62,4.646,-2.205,6.716,-3.187,168.3
2024-04-02 11:00:00+00:00,-3.37,2.823,-5.185,4.081,-7.495,462.9
2024-04-02 12:00:00+00:00,-0.48,-0.507,-4.63,-0.732,-6.692,553.5
2024-04-02 13:00:00+00:00,-0.25,-3.589,-4.344,-5.187,-6.279,537.3
2024-04-02 14:00:00+00:00,-2.71,-5.932,-1.709,-8.574,-2.47,489.8
2024-04-02 15:00:00+00:00,-2.54,-5.876,2.174,-8.493,3.142,414.3
2024-04-02 16:00:00+00:00,-2.87,-3.489,5.437,-5.043,7.859,281.1
2024-04-02 17:00:00+00:00,-2.13,0.168,6.223,0.243,8.996,201.4
2024-04-02 18:00:00+00:00,1.37,3.616,5.828,5.227,8.424,78.4
2024-04-02 19:00:00+00:00,3.17,5.708,3.159,8.25,4.566,0.0
2024-04-02 20:00:00+00:00,2.26,6.127,-0.369,8.857,-0.533,0.0
2024-04-02 21:00:00+00:00,3.79,5.4,-3.587,7.805,-5.184,0.0
2024-04-02 22:00:00+00:00,5.0,2.517,-5.541,3.638,-8.009,0.0
2024-04-02 23:00:00+00:00,6.08,-0.75,-5.721,-1.085,-8.269,0.0
2024-04-03 00:00:00+00:00,5.49,-5.052,-5.389,-7.303,-7.789,0.0
2024-04-03 01:00:00+00:00,2.82,-6.429,-1.432,-9.293,-2.069,0.0
2024-04-03 02:00:00+00:00,0.18,-6.315,2.641,-9.129,3.817,0.0
2024-04-03 03:00:00+00:00,1.35,-3.087,4.808,-4.462,6.95,0.0
2024-04-03 04:00:00+00:00,-0.24,0.463,6.453,0.67,9.328,0.0
2024-04-03 05:00:00+00:00,-0.3,4.861,5.105,7.027,7.379,0.0
2024-04-03 06:00:00+00:00,-0.16,6.62,0.737,9.568,1.066,84.9
2024-04-03 07:00:00+00:00,-0.6,8.175,-4.653,11.817,-6.725,207.7
2024-04-03 08:00:00+00:00,-1.23,4.367,-9.218,6.313,-13.324,322.2
2024-04-03 09:00:00+00:00,-3.29,-1.288,-11.409,-1.861,-16.491,420.5
2024-04-03 10:00:00+00:00,-5.88,-6.827,-8.999,-9.868,-13.007,496.0
2024-04-03 11:00:00+00:00,-5.79,-11.671,-4.275,-16.87,-6.179,543.4
2024-04-03 12:00:00+00:00,-4.11,-12.446,2.08,-17.99,3.007,559.6
2024-04-03 13:00:00+00:00,-5.71,-10.265,7.202,-14.838,10.41,543.4
2024-04-03 14:00:00+00:00,-8.6,-5.528,7.885,-7.991,11.397,496.0
2024-04-03 15:00:00+00:00,-8.89,-3.066,9.285,-4.432,13.42,420.5
2024-04-03 16:00:00+00:00,-6.94,-0.255,8.417,-0.369,12.167,322.2
2024-04-03 17:00:00+00:00,-4.93,2.143,8.75,3.097,12.648,207.7
2024-04-03 18:00:00+00:00,-4.22,5.216,7.922,7.54,11.451,84.9
2024-04-03 19:00:00+00:00,-1.97,7.776,4.946,11.239,7.148,0.0
2024-04-03 20:00:00+00:00,-3.2,9.681,1.302,13.994,1.881,0.0
2024-04-03 21:00:00+00:00,-2.24,8.566,-2.716,12.382,-3.925,0.0
2024-04-03 22:00:00+00:00,1.75,6.995,-7.382,10.111,-10.671,0.0
2024-04-03 23:00:00+00:00,-0.29,3.446,-10.695,4.981,-15.459,0.0
2024-04-04 00:00:00+00:00,-1.21,-1.403,-13.906,-2.028,-20.1,0.0
2024-04-04 01:00:00+00:00,-1.26,-6.895,-10.198,-9.966,-14.741,0.0
2024-04-04 02:00:00+00:00,-0.68,-9.463,-6.138,-13.678,-8.872,0.0
2024-04-04 03:00:00+00:00,-0.9,-9.737,-1.781,-14.074,-2.575,0.0
2024-04-04 04:00:00+00:00,-1.25,-9.639,1.812,-13.933,2.619,0.0
2024-04-04 05:00:00+00:00,-2.67,-7.089,4.767,-10.247,6.89,0.0
2024-04-04 06:00:00+00:00,-5.19,-4.852,9.146,-7.014,13.22,32.7
2024-04-04 07:00:00+00:00,-4.24,0.48,7.18,0.694,10.379,127.4
2024-04-04 08:00:00+00:00,-4.64,5.032,6.003,7.274,8.677,257.3
2024-04-04 09:00:00+00:00,-6.12,8.17,2.415,11.809,3.491,286.9
2024-04-04 10:00:00+00:00,-4.19,7.445,-2.215,10.761,-3.201,211.4
2024-04-04 11:00:00+00:00,-3.03,4.574,-5.71,6.611,-8.254,337.4
2024-04-04 12:00:00+00:00,-3.79,0.534,-7.933,0.772,-11.466,380.0
2024-04-04 13:00:00+00:00,-4.52,-3.679,-6.545,-5.318,-9.46,285.1
2024-04-04 14:00:00+00:00,-2.5,-6.84,-4.042,-9.887,-5.843,480.8
2024-04-04 15:00:00+00:00,-1.57,-6.559,-0.293,-9.481,-0.424,305.7
2024-04-04 16:00:00+00:00,-1.6,-7.234,2.968,-10.457,4.29,253.3
2024-04-04 17:00:00+00:00,-0.4,-4.898,6.305,-7.08,9.113,101.5
2024-04-04 18:00:00+00:00,0.12,-1.674,8.72,-2.42,12.604,91.2
2024-04-04 19:00:00+00:00,-0.92,1.715,7.305,2.479,10.559,0.0
2024-04-04 20:00:00+00:00,-0.67,3.097,3.975,4.477,5.745,0.0
2024-04-04 21:00:00+00:00,0.16,4.965,2.567,7.176,3.71,0.0
2024-04-04 22:00:00+00:00,0.94,6.096,0.226,8.812,0.327,0.0
2024-04-04 23:00:00+00:00,1.1,5.186,-2.328,7.496,-3.365,0.0
2024-04-05 00:00:00+00:00,2.86,4.236,-5.142,6.123,-7.432,0.0
2024-04-05 01:00:00+00:00,3.81,0.628,-8.568,0.908,-12.385,0.0
2024-04-05 02:00:00+00:00,3.91,-4.931,-7.998,-7.128,-11.561,0.0
2024-04-05 03:00:00+00:00,6.42,-6.839,-3.841,-9.885,-5.552,0.0
2024-04-05 04:00:00+00:00,6.52,-7.776,-0.399,-11.24,-0.576,0.0
2024-04-05 05:00:00+00:00,5.86,-5.347,2.49,-7.728,3.599,0.0
2024-04-05 06:00:00+00:00,5.43,-3.447,4.45,-4.982,6.432,78.8
2024-04-05 07:00:00+00:00,6.78,-1.186,4.575,-1.715,6.613,115.7
2024-04-05 08:00:00+00:00,7.73,0.909,5.888,1.313,8.51,196.8
2024-04-05 09:00:00+00:00,6.79,3.368,5.094,4.868,7.363,268.2
2024-04-05 10:00:00+00:00,7.18,4.014,2.629,5.802,3.8,395.7
2024-04-05 11:00:00+00:00,5.41,4.469,0.381,6.46,0.551,555.5
2024-04-05 12:00:00+00:00,6.81,4.494,-1.685,6.496,-2.436,571.7
2024-04-05 13:00:00+00:00,4.79,2.719,-2.559,3.93,-3.699,450.2
2024-04-05 14:00:00+00:00,6.32,1.218,-3.579,1.76,-5.174,383.3
2024-04-05 15:00:00+00:00,9.29,-0.637,-3.614,-0.921,-5.224,202.8
2024-04-05 16:00:00+00:00,7.61,-1.745,-2.14,-2.522,-3.094,155.9
2024-04-05 17:00:00+00:00,8.87,-2.93,-1.001,-4.235,-1.446,122.3
2024-04-05 18:00:00+00:00,11.4,-3.164,0.807,-4.573,1.167,23.5
2024-04-05 19:00:00+00:00,10.07,-1.814,2.092,-2.622,3.023,0.0
2024-04-05 20:00:00+00:00,10.15,-0.249,2.69,-0.359,3.888,0.0
2024-04-05 21:00:00+00:00,10.65,1.412,1.871,2.041,2.705,0.0
2024-04-05 22:00:00+00:00,11.49,2.333,0.569,3.373,0.822,0.0
2024-04-05 23:00:00+00:00,9.63,2.058,-1.269,2.975,-1.834,0.0
2024-04-06 00:00:00+00:00,7.05,0.475,-2.433,0.686,-3.517,0.0
2024-04-06 01:00:00+00:00,4.47,-2.042,-2.461,-2.952,-3.558,0.0
2024-04-06 02:00:00+00:00,5.06,-3.454,-0.273,-4.992,-0.395,0.0
2024-04-06 03:00:00+00:00,1.59,-2.816,2.483,-4.07,3.589,0.0
2024-04-06 04:00:00+00:00,-1.11,-0.64,4.008,-0.925,5.794,0.0
2024-04-06 05:00:00+00:00,-3.01,2.109,3.207,3.048,4.636,0.0
2024-04-06 06:00:00+00:00,-3.47,4.414,1.253,6.38,1.81,103.9
2024-04-06 07:00:00+00:00,-4.51,4.101,-2.069,5.927,-2.99,226.5
2024-04-06 08:00:00+00:00,-4.31,1.267,-4.509,1.832,-6.518,302.9
2024-04-06 09:00:00+00:00,-6.31,-2.462,-4.33,-3.559,-6.259,438.9
2024-04-06 10:00:00+00:00,-3.37,-4.897,-1.01,-7.079,-1.459,514.2
2024-04-06 11:00:00+00:00,-1.54,-4.038,3.249,-5.837,4.697,480.1
2024-04-06 12:00:00+00:00,-3.25,-0.192,4.884,-0.278,7.059,577.7
2024-04-06 13:00:00+00:00,-0.49,3.42,3.345,4.944,4.835,519.9
2024-04-06 14:00:00+00:00,3.04,3.734,-0.561,5.397,-0.811,256.4
2024-04-06 15:00:00+00:00,2.54,1.687,-3.308,2.438,-4.781,286.5
2024-04-06 16:00:00+00:00,4.52,-2.327,-4.076,-3.363,-5.891,89.7
2024-04-06 17:00:00+00:00,6.17,-5.042,-0.403,-7.289,-0.582,139.4
2024-04-06 18:00:00+00:00,5.09,-3.528,4.016,-5.099,5.804,68.2
2024-04-06 19:00:00+00:00,5.1,1.59,5.862,2.299,8.474,0.0
2024-04-06 20:00:00+00:00,6.42,8.077,2.041,11.675,2.95,0.0
2024-04-06 21:00:00+00:00,4.83,5.384,-5.778,7.783,-8.352,0.0
2024-04-06 22:00:00+00:00,4.44,-2.373,-6.483,-3.43,-9.371,0.0
2024-04-06 23:00:00+00:00,3.7,-8.911,-1.11,-12.88,-1.605,0.0
2024-04-07 00:00:00+00:00,5.9,-4.034,7.119,-5.831,10.289,0.0
2024-04-07 01:00:00+00:00,3.83,5.35,6.405,7.733,9.258,0.0
2024-04-07 02:00:00+00:00,2.32,7.641,-2.292,11.045,-3.313,0.0
2024-04-07 03:00:00+00:00,-1.35,0.702,-7.037,1.014,-10.171,0.0
2024-04-07 04:00:00+00:00,-2.8,-6.688,-3.21,-9.667,-4.64,0.0
2024-04-07 05:00:00+00:00,-2.79,-5.65,5.1,-8.166,7.372,0.0
2024-04-07 06:00:00+00:00,-3.85,2.516,6.236,3.637,9.013,105.8
2024-04-07 07:00:00+00:00,-0.15,7.988,-0.119,11.546,-0.172,232.7
2024-04-07 08:00:00+00:00,3.32,2.969,-6.893,4.292,-9.964,221.3
2024-04-07 09:00:00+00:00,1.27,-6.251,-6.195,-9.035,-8.954,208.3
2024-04-07 10:00:00+00:00,0.17,-8.979,3.019,-12.978,4.364,396.5
2024-04-07 11:00:00+00:00,1.36,-1.746,9.105,-2.524,13.161,567.4
2024-04-07 12:00:00+00:00,1.87,5.612,5.288,8.112,7.643,583.6
2024-04-07 13:00:00+00:00,1.96,7.235,-1.72,10.458,-2.487,567.4
2024-04-07 14:00:00+00:00,1.82,2.827,-5.926,4.087,-8.566,520.2
2024-04-07 15:00:00+00:00,4.93,-2.965,-5.396,-4.285,-7.8,444.9
2024-04-07 16:00:00+00:00,4.74,-5.747,-0.221,-8.306,-0.319,346.9
2024-04-07 17:00:00+00:00,2.46,-3.405,5.846,-4.922,8.45,232.7
2024-04-07 18:00:00+00:00,0.02,4.454,6.279,6.438,9.076,109.8
2024-04-07 19:00:00+00:00,1.58,7.886,-1.487,11.399,-2.149,0.0
2024-04-07 20:00:00+00:00,0.87,1.777,-8.294,2.569,-11.988,0.0
2024-04-07 21:00:00+00:00,1.75,-7.435,-5.027,-10.747,-7.267,0.0
2024-04-07 22:00:00+00:00,1.71,-5.633,3.504,-8.142,5.065,0.0
2024-04-07 23:00:00+00:00,2.78,0.882,7.264,1.275,10.499,0.0
2024-04-08 00:00:00+00:00,3.69,6.002,1.923,8.675,2.779,0.0
2024-04-08 01:00:00+00:00,1.55,3.763,-3.938,5.439,-5.692,0.0
2024-04-08 02:00:00+00:00,2.76,-2.228,-5.781,-3.221,-8.356,0.0
2024-04-08 03:00:00+00:00,4.25,-5.055,-0.499,-7.307,-0.721,0.0
2024-04-08 04:00:00+00:00,8.04,-3.328,5.093,-4.811,7.361,0.0
2024-04-08 05:00:00+00:00,6.14,3.648,5.916,5.273,8.551,0.0
2024-04-08 06:00:00+00:00,2.71,5.811,-0.355,8.399,-0.514,60.4
2024-04-08 07:00:00+00:00,3.44,2.372,-5.726,3.429,-8.276,165.2
2024-04-08 08:00:00+00:00,4.42,-3.573,-4.813,-5.165,-6.957,332.8
2024-04-08 09:00:00+00:00,4.13,-5.195,0.152,-7.509,0.22,394.6
2024-04-08 10:00:00+00:00,3.6,-3.031,3.885,-4.381,5.615,369.9
2024-04-08 11:00:00+00:00,2.8,1.005,4.631,1.453,6.694,402.0
2024-04-08 12:00:00+00:00,1.85,3.123,1.711,4.514,2.473,379.0
2024-04-08 13:00:00+00:00,1.1,3.176,-0.952,4.59,-1.376,126.1
2024-04-08 14:00:00+00:00,2.11,2.352,-4.0,3.4,-5.781,115.7
2024-04-08 15:00:00+00:00,0.11,-0.763,-4.29,-1.102,-6.201,99.2
2024-04-08 16:00:00+00:00,2.67,-2.685,-2.453,-3.88,-3.545,77.6
2024-04-08 17:00:00+00:00,4.67,-4.262,-0.42,-6.16,-0.608,52.6
2024-04-08 18:00:00+00:00,5.52,-3.402,2.057,-4.917,2.974,25.6
2024-04-08 19:00:00+00:00,7.73,-1.731,4.03,-2.502,5.825,0.0
2024-04-08 20:00:00+00:00,6.39,0.979,3.755,1.416,5.427,0.0
2024-04-08 21:00:00+00:00,3.06,3.359,2.73,4.856,3.946,0.0
2024-04-08 22:00:00+00:00,4.41,4.713,0.351,6.813,0.508,0.0
2024-04-08 23:00:00+00:00,5.79,4.234,-2.808,6.12,-4.059,0.0
2024-04-09 00:00:00+00:00,7.36,1.781,-5.708,2.574,-8.251,0.0
2024-04-09 01:00:00+00:00,5.9,-2.213,-5.638,-3.199,-8.149,0.0
2024-04-09 02:00:00+00:00,4.2,-4.876,-3.25,-7.047,-4.698,0.0
2024-04-09 03:00:00+00:00,2.47,-4.172,-0.062,-6.03,-0.089,0.0
2024-04-09 04:00:00+00:00,-0.85,-2.586,1.596,-3.738,2.306,0.0
2024-04-09 05:00:00+00:00,-1.06,-1.396,2.466,-2.018,3.564,0.3
2024-04-09 06:00:00+00:00,-2.43,-0.32,3.047,-0.463,4.404,87.3
2024-04-09 07:00:00+00:00,-1.75,0.893,2.766,1.291,3.998,116.6
2024-04-09 08:00:00+00:00,0.26,1.852,2.592,2.677,3.747,102.2
2024-04-09 09:00:00+00:00,0.44,2.794,2.114,4.038,3.056,100.5
2024-04-09 10:00:00+00:00,0.11,3.825,1.217,5.528,1.759,117.0
2024-04-09 11:00:00+00:00,1.04,3.777,-0.391,5.459,-0.565,127.4
2024-04-09 12:00:00+00:00,1.43,3.262,-2.013,4.714,-2.909,131.0
2024-04-09 13:00:00+00:00,1.38,1.965,-3.037,2.84,-4.389,127.4
2024-04-09 14:00:00+00:00,0.84,0.427,-3.6,0.617,-5.203,117.0
2024-04-09 15:00:00+00:00,-2.01,-1.728,-4.951,-2.497,-7.156,100.5
2024-04-09 16:00:00+00:00,-0.24,-4.474,-4.501,-6.467,-6.506,79.0
2024-04-09 17:00:00+00:00,-3.09,-4.904,-2.24,-7.088,-3.237,53.9
2024-04-09 18:00:00+00:00,-2.9,-5.543,-0.166,-8.012,-0.241,27.0
2024-04-09 19:00:00+00:00,-5.28,-4.163,1.873,-6.018,2.707,0.2
2024-04-09 20:00:00+00:00,-2.8,-2.874,3.465,-4.154,5.009,0.0
2024-04-09 21:00:00+00:00,-3.07,-0.695,4.752,-1.004,6.869,0.0
2024-04-09 22:00:00+00:00,-0.38,1.963,4.787,2.837,6.919,0.0
2024-04-09 23:00:00+00:00,0.75,4.377,2.795,6.327,4.04,0.0
2024-04-10 00:00:00+00:00,1.29,5.5,-0.052,7.949,-0.075,0.0
2024-04-10 01:00:00+00:00,4.2,4.935,-2.98,7.134,-4.308,0.0
2024-04-10 02:00:00+00:00,4.49,3.639,-8.052,5.26,-11.638,0.0
2024-04-10 03:00:00+00:00,5.33,-1.604,-7.369,-2.319,-10.651,0.0
2024-04-10 04:00:00+00:00,5.71,-7.971,-6.971,-11.521,-10.076,0.0
2024-04-10 05:00:00+00:00,4.38,-8.048,-0.667,-11.633,-0.963,2.9
2024-04-10 06:00:00+00:00,2.02,-6.755,4.137,-9.764,5.979,122.1
2024-04-10 07:00:00+00:00,-1.85,-2.148,6.545,-3.105,9.46,251.0
2024-04-10 08:00:00+00:00,-2.29,3.172,7.48,4.585,10.812,313.5
2024-04-10 09:00:00+00:00,-2.61,8.463,4.778,12.233,6.907,378.0
2024-04-10 10:00:00+00:00,-2.61,8.542,-1.428,12.347,-2.065,320.7
2024-04-10 11:00:00+00:00,-4.69,7.203,-7.474,10.412,-10.804,310.0
2024-04-10 12:00:00+00:00,-4.36,1.031,-10.659,1.491,-15.408,132.2
2024-04-10 13:00:00+00:00,-2.48,-5.491,-8.112,-7.937,-11.726,167.1
2024-04-10 14:00:00+00:00,-3.2,-9.012,-3.098,-13.027,-4.477,118.3
2024-04-10 15:00:00+00:00,-2.95,-7.645,2.557,-11.05,3.696,101.8
2024-04-10 16:00:00+00:00,-1.12,-3.37,5.059,-4.871,7.312,214.9
2024-04-10 17:00:00+00:00,-1.13,0.135,4.963,0.195,7.174,209.6
2024-04-10 18:00:00+00:00,-1.05,2.829,3.604,4.089,5.209,91.1
2024-04-10 19:00:00+00:00,0.21,5.209,1.257,7.529,1.817,6.6
2024-04-10 20:00:00+00:00,-3.58,5.965,-2.687,8.622,-3.884,0.0
2024-04-10 21:00:00+00:00,-5.02,3.981,-7.452,5.754,-10.771,0.0
2024-04-10 22:00:00+00:00,-4.27,-0.923,-7.528,-1.335,-10.881,0.0
2024-04-10 23:00:00+00:00,-1.99,-6.167,-7.872,-8.915,-11.379,0.0
2024-04-11 00:00:00+00:00,-1.43,-8.077,-3.765,-11.675,-5.443,0.0
2024-04-11 01:00:00+00:00,-2.32,-11.222,0.837,-16.221,1.21,0.0
2024-04-11 02:00:00+00:00,-1.39,-8.335,6.194,-12.048,8.953,0.0
2024-04-11 03:00:00+00:00,-0.86,-3.588,8.253,-5.187,11.929,0.0
2024-04-11 04:00:00+00:00,-1.18,0.165,9.183,0.239,13.273,0.0
2024-04-11 05:00:00+00:00,-2.76,3.927,8.305,5.676,12.005,9.7
2024-04-11 06:00:00+00:00,-2.1,5.534,4.995,7.999,7.22,99.4
2024-04-11 07:00:00+00:00,-1.84,8.315,3.007,12.018,4.347,147.8
2024-04-11 08:00:00+00:00,-4.59,8.859,-0.521,12.805,-0.753,141.0
2024-04-11 09:00:00+00:00,-4.44,8.1,-3.39,11.708,-4.899,207.6
2024-04-11 10:00:00+00:00,-5.96,6.025,-5.709,8.709,-8.252,393.3
2024-04-11 11:00:00+00:00,-6.0,3.397,-7.615,4.911,-11.007,444.1
2024-04-11 12:00:00+00:00,-8.22,-0.434,-8.472,-0.628,-12.246,460.8
2024-04-11 13:00:00+00:00,-6.46,-6.776,-11.544,-9.794,-16.686,401.8
2024-04-11 14:00:00+00:00,-4.69,-12.065,-6.438,-17.439,-9.306,468.4
2024-04-11 15:00:00+00:00,-4.74,-9.175,0.38,-13.262,0.549,341.4
2024-04-11 16:00:00+00:00,-6.11,-8.42,5.195,-12.171,7.509,193.2
2024-04-11 17:00:00+00:00,-7.36,-3.431,6.496,-4.96,9.389,248.9
2024-04-11 18:00:00+00:00,-6.96,0.397,7.996,0.574,11.558,129.9
2024-04-11 19:00:00+00:00,-4.35,3.969,5.842,5.737,8.445,9.3
2024-04-11 20:00:00+00:00,-5.67,7.646,3.704,11.051,5.354,0.0
2024-04-11 21:00:00+00:00,-3.22,8.412,-0.992,12.159,-1.433,0.0
2024-04-11 22:00:00+00:00,0.95,5.563,-5.24,8.041,-7.574,0.0
2024-04-11 23:00:00+00:00,1.93,1.331,-7.474,1.924,-10.803,0.0
2024-04-12 00:00:00+00:00,2.89,-2.688,-6.992,-3.885,-10.107,0.0
