time,p_sub_a_mw,q_sub_a_mvar,p_sub_b_mw,q_sub_b_mvar,p_agg_mw,q_agg_mvar,q_shunt_a_mvar
2024-02-21 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 21:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 22:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 22:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 22:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 22:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 23:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 23:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-21 23:30:00+00:00,20.8059,5.8256,9.5,2.755,34.0,7.48,3.0
2024-02-21 23:45:00+00:00,18.7907,5.2614,8.6193,2.4996,33.1015,7.2823,3.0
2024-02-22 00:00:00+00:00,19.4809,5.4546,8.9851,2.6057,31.6044,6.953,3.0
2024-02-22 00:15:00+00:00,18.7758,5.2572,8.0998,2.3489,28.5057,6.2712,3.0
2024-02-22 00:30:00+00:00,16.8585,4.7204,7.9108,2.2941,27.9418,6.1472,3.0
2024-02-22 00:45:00+00:00,17.3708,4.8638,7.7685,2.2529,28.8438,6.3456,3.0
2024-02-22 01:00:00+00:00,16.8155,4.7083,7.3104,2.12,27.4684,6.043,3.0
2024-02-22 01:15:00+00:00,16.346,4.5769,6.7664,1.9623,24.2147,5.3272,3.0
2024-02-22 01:30:00+00:00,15.9788,4.4741,7.0084,2.0324,25.4163,5.5916,3.0
2024-02-22 01:45:00+00:00,16.013,4.4836,6.4861,1.881,25.1074,5.5236,3.0
2024-02-22 02:00:00+00:00,15.5984,4.3676,7.2155,2.0925,23.9431,5.2675,3.0
2024-02-22 02:15:00+00:00,14.7976,4.1433,6.7528,1.9583,24.3833,5.3643,0.0
2024-02-22 02:30:00+00:00,14.3958,4.0308,6.5974,1.9132,23.8817,5.254,0.0
2024-02-22 02:45:00+00:00,14.7141,4.1199,6.9256,2.0084,22.1354,4.8698,0.0
2024-02-22 03:00:00+00:00,14.9248,4.1789,6.4948,1.8835,21.999,4.8398,0.0
2024-02-22 03:15:00+00:00,14.7154,4.1203,5.9727,1.7321,23.707,5.2155,0.0
2024-02-22 03:30:00+00:00,13.95,3.906,6.8336,1.9818,24.4901,5.3878,0.0
2024-02-22 03:45:00+00:00,14.1363,3.9582,6.2527,1.8133,23.8181,5.24,0.0
2024-02-22 04:00:00+00:00,14.4955,4.0587,6.5616,1.9029,23.863,5.2499,0.0
2024-02-22 04:15:00+00:00,15.5832,4.3633,7.261,2.1057,26.163,5.7559,3.0
2024-02-22 04:30:00+00:00,16.7825,4.6991,7.7734,2.2543,26.8556,5.9082,3.0
2024-02-22 04:45:00+00:00,17.2629,4.8336,7.7778,2.2556,27.3047,6.007,3.0
2024-02-22 05:00:00+00:00,18.6408,5.2194,8.3232,2.4137,29.7048,6.535,3.0
2024-02-22 05:15:00+00:00,19.7088,5.5185,8.9477,2.5948,31.1179,6.8459,3.0
2024-02-22 05:30:00+00:00,20.8406,5.8354,8.9164,2.5857,32.8902,7.2359,3.0
2024-02-22 05:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 06:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 06:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 06:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 06:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 07:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 07:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 07:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 07:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 21:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 22:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 22:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 22:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 22:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 23:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 23:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 23:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-22 23:45:00+00:00,20.6544,5.7832,9.0104,2.613,34.0,7.48,3.0
2024-02-23 00:00:00+00:00,20.5506,5.7542,9.3797,2.7201,32.222,7.0888,3.0
2024-02-23 00:15:00+00:00,19.7668,5.5347,8.9113,2.5843,31.2115,6.8665,3.0
2024-02-23 00:30:00+00:00,18.36,5.1408,8.8354,2.5623,29.8092,6.558,3.0
2024-02-23 00:45:00+00:00,17.5836,4.9234,8.3896,2.433,28.5101,6.2722,3.0
2024-02-23 01:00:00+00:00,17.3369,4.8543,7.3536,2.1325,27.1969,5.9833,3.0
2024-02-23 01:15:00+00:00,16.2695,4.5555,7.1945,2.0864,27.1019,5.9624,3.0
2024-02-23 01:30:00+00:00,15.2059,4.2576,7.0271,2.0379,25.2431,5.5535,3.0
2024-02-23 01:45:00+00:00,15.0011,4.2003,6.5725,1.906,24.376,5.3627,0.0
2024-02-23 02:00:00+00:00,14.119,3.9533,6.869,1.992,24.0813,5.2979,0.0
2024-02-23 02:15:00+00:00,14.2167,3.9807,6.5695,1.9052,25.2077,5.5457,0.0
2024-02-23 02:30:00+00:00,15.3076,4.2861,6.1783,1.7917,22.5404,4.9589,3.0
2024-02-23 02:45:00+00:00,14.1601,3.9648,6.2994,1.8268,22.6861,4.9909,0.0
2024-02-23 03:00:00+00:00,13.3282,3.7319,6.5666,1.9043,23.1063,5.0834,0.0
2024-02-23 03:15:00+00:00,14.8334,4.1533,6.8317,1.9812,23.2446,5.1138,0.0
2024-02-23 03:30:00+00:00,14.5389,4.0709,6.4381,1.867,23.3523,5.1375,0.0
2024-02-23 03:45:00+00:00,14.41,4.0348,6.9282,2.0092,21.8354,4.8038,0.0
2024-02-23 04:00:00+00:00,15.0995,4.2279,6.6757,1.9359,25.1054,5.5232,0.0
2024-02-23 04:15:00+00:00,15.3049,4.2854,7.4702,2.1664,23.8216,5.2407,3.0
2024-02-23 04:30:00+00:00,15.1623,4.2455,7.0783,2.0527,25.551,5.6212,3.0
2024-02-23 04:45:00+00:00,16.4071,4.594,7.6664,2.2233,28.9617,6.3716,3.0
2024-02-23 05:00:00+00:00,16.7051,4.6774,7.814,2.2661,26.9736,5.9342,3.0
2024-02-23 05:15:00+00:00,17.0992,4.7878,7.8226,2.2685,29.0727,6.396,3.0
2024-02-23 05:30:00+00:00,18.8439,5.2763,7.9011,2.2913,30.8293,6.7825,3.0
2024-02-23 05:45:00+00:00,18.7745,5.2569,8.9117,2.5844,31.2922,6.8843,3.0
2024-02-23 06:00:00+00:00,19.9136,5.5758,9.2091,2.6706,33.0064,7.2614,3.0
2024-02-23 06:15:00+00:00,20.1808,5.6506,9.5,2.755,34.0,7.48,3.0
2024-02-23 06:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 06:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 07:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 07:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 07:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 07:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 20:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 21:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 21:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 21:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 22:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 22:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 22:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 22:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 23:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 23:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 23:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-23 23:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 00:00:00+00:00,18.734,5.2455,8.2785,2.4008,31.5889,6.9496,3.0
2024-02-24 00:15:00+00:00,18.2612,5.1131,8.5234,2.4718,28.2387,6.2125,3.0
2024-02-24 00:30:00+00:00,18.2518,5.1105,7.6113,2.2073,28.7935,6.3346,3.0
2024-02-24 00:45:00+00:00,16.641,4.6595,7.4806,2.1694,25.7936,5.6746,3.0
2024-02-24 01:00:00+00:00,16.424,4.5987,7.3929,2.1439,24.6926,5.4324,3.0
2024-02-24 01:15:00+00:00,15.3704,4.3037,7.3109,2.1202,26.0934,5.7406,3.0
2024-02-24 01:30:00+00:00,16.2578,4.5522,6.8311,1.981,24.0056,5.2812,3.0
2024-02-24 01:45:00+00:00,15.522,4.3462,6.8667,1.9913,25.9148,5.7013,3.0
2024-02-24 02:00:00+00:00,16.1355,4.5179,6.9413,2.013,26.0694,5.7353,3.0
2024-02-24 02:15:00+00:00,15.4084,4.3144,6.9375,2.0119,24.458,5.3808,3.0
2024-02-24 02:30:00+00:00,15.0869,4.2243,6.5802,1.9083,25.0331,5.5073,0.0
2024-02-24 02:45:00+00:00,15.1205,4.2337,7.2299,2.0967,24.3427,5.3554,3.0
2024-02-24 03:00:00+00:00,15.4732,4.3325,7.3963,2.1449,25.4285,5.5943,3.0
2024-02-24 03:15:00+00:00,16.5012,4.6203,6.9532,2.0164,25.6315,5.6389,3.0
2024-02-24 03:30:00+00:00,16.0175,4.4849,6.6002,1.914,24.3051,5.3471,3.0
2024-02-24 03:45:00+00:00,16.0303,4.4885,6.7488,1.9571,25.3815,5.5839,3.0
2024-02-24 04:00:00+00:00,17.1215,4.794,7.027,2.0378,27.4978,6.0495,3.0
2024-02-24 04:15:00+00:00,16.1749,4.529,7.6067,2.2059,27.4098,6.0302,3.0
2024-02-24 04:30:00+00:00,17.639,4.9389,8.1332,2.3586,27.3319,6.013,3.0
2024-02-24 04:45:00+00:00,18.0617,5.0573,7.5955,2.2027,29.0897,6.3997,3.0
2024-02-24 05:00:00+00:00,17.4537,4.887,8.1577,2.3657,28.9818,6.376,3.0
2024-02-24 05:15:00+00:00,18.9982,5.3195,9.0585,2.627,31.4321,6.9151,3.0
2024-02-24 05:30:00+00:00,18.1565,5.0838,8.7842,2.5474,32.222,7.0888,3.0
2024-02-24 05:45:00+00:00,20.6842,5.7916,9.5,2.755,33.6072,7.3936,3.0
2024-02-24 06:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 06:15:00+00:00,21.0,5.88,9.3485,2.7111,34.0,7.48,3.0
2024-02-24 06:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 06:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 07:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 07:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 07:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 07:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-02-24 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
